,Unnamed: 0,model_name_source,model_name_target,confidence,match_type,mel_id,make_target,modality_target,confirmed
74,74,"C2106A - Printer, Ink Jet",,0.0,no_match,,Hewlett Packard,,False
75,75,"C3916A - Printer, Laserjet",,0.0,no_match,,Hewlett Packard,,False
76,76,"C4213A - Printer, Laserjet",,0.0,no_match,,Hewlett Packard,,False
77,77,C4224A - Laserjet,,0.0,no_match,,Hewlett Packard,,False
78,78,C8970A -,,0.0,no_match,,Hewlett Packard,,False
79,79,C9063A - Ink Jet Printer,,0.0,no_match,,Hewlett Packard,,False
80,80,C9661A,,0.0,no_match,,Hewlett Packard,,False
81,81,"CB863A OFFICEJET6100 - Printer, Color, Usb",,0.0,no_match,,Hewlett Packard,,False
82,82,Deskjet 3000 - Deskjet 3000,,0.0,no_match,,Hewlett Packard,,False
83,83,DESKJET 3630 - Printer,,0.0,no_match,,Hewlett Packard,,False
84,84,DeskJet 5652,,0.0,no_match,,Hewlett Packard,,False
85,85,DESKJET 694C - Printer,,0.0,no_match,,Hewlett Packard,,False
86,86,Laserjet -,,0.0,no_match,,Hewlett Packard,,False
87,87,LaserJet Pro M102w - Laserjet Pro M102W,,0.0,no_match,,Hewlett Packard,,False
88,88,"M401dne - Printer, Black&White Laser",,0.0,no_match,,Hewlett Packard,,False
89,89,ThinkJet -,,0.0,no_match,,Hewlett Packard,,False
90,90,HP Engage Raid1 - Hp Engage Raid1 Nx Workstation,,0.0,no_match,,Hewlett Packard,,False
0,0,7921MG Blanket Warmer,7921MG,1.0,llm,9442.0,Blickman,General Biomedical,False
1,1,7922MG - 7922Mg Blanket Warmer,7922MG,1.0,llm,9444.0,Blickman,General Biomedical,False
2,2,7922SSD - 7922Ssd Warmer,7922SSD,1.0,llm,798197.0,Blickman,General Biomedical,False
3,3,7922TG - 7922Tg Blanket Warmer,7922TG,1.0,llm,799008.0,Blickman,General Biomedical,False
4,4,7924MG - 7924Mg Blanket Warmer,7924MG,1.0,llm,9448.0,Blickman,General Biomedical,False
5,5,7925MG Blanket Warmer,7925MG,1.0,llm,9450.0,Blickman,General Biomedical,False
6,6,"7921D - Warmer, Cabinet",,0.0,no_match,,Blickman,,False
7,7,7927TG - 7927Tg Blanket Warmer,,0.0,no_match,,Blickman,,False
0,0,DSW2AE-2-24 - CMP Solution/Blanket Warming Cabinet,DSW2AE-2-24,0.95,llm,9457.0,Continental Metal,General Biomedical,False
1,1,DSW1AE-18 - Cmp Solution/Blanket Warming Cabinet,,0.0,no_match,,Continental Metal,,False
2,2,DSW3AE-18 - CMP Solution/Blanket Warming Cabinet,,0.0,no_match,,Continental Metal,,False
0,0,DWC24-TL - Dwc 24 Warming Cabinet,DWC 24,0.95,llm,757595.0,MAC Medical,General Biomedical,False
1,1,SWC24-C,,0.0,no_match,,MAC Medical,,False
0,0,OR-8954 Warming Cabinet,,0.9,no_match,,Imperial Surgical,,False
0,0,P-2010,P-2010,,exact,9480.0,Pedigo,General Biomedical,True
1,1,P-2010S,p2010s,,skip_special_chars,,Pedigo,,False
2,2,P-2030S,p2030s,,skip_special_chars,,Pedigo,,False
3,3,P-2040S,p2040s,,skip_special_chars,,Pedigo,,False
4,4,P-2050,P-2050,,exact,9487.0,Pedigo,General Biomedical,True
0,0,CVO-2121-SNT - Convection Warmer,,,no_match,,Huestis,,False
0,0,1000-01,,0.0,no_match,,Kimberly Clark,,False
0,0,MTA 6900 - Medi-Therm,MTA6900,0.8,llm,737056.0,Gaymar Industries,General Biomedical,False
1,1,TP-700 T-Pump,,0.0,no_match,,Gaymar Industries,,False
0,0,SPARC20 WORKSTATION -,SPARCStation 20,0.9,llm,752920.0,Sun Microsystems,Hardware,False
1,1,ULTSPARC WORKSTATION -,,0.5,no_match,,Sun Microsystems,,False
0,0,T900 - Lifebook T900,LifeBook T900,0.95,llm,754490.0,Fujitsu,Hardware,False
0,0,PageWriter TC70,PageWriter TC70,,exact,744704.0,Philips,Patient Monitoring Systems,True
1,1,M1012A,M1012A,,exact,11906.0,Philips,Patient Monitoring Systems,True
2,2,M1006B,M1006B,,exact,741845.0,Philips,Patient Monitoring Systems,True
3,3,M1029A,M1029A,,exact,741848.0,Philips,Patient Monitoring Systems,True
4,4,M1116A,M1116A,,exact,792553.0,Philips,Patient Monitoring Systems,True
5,5,M1116B,M1116B,,exact,742997.0,Philips,Patient Monitoring Systems,True
6,6,M1041A,M1041A,,exact,739946.0,Philips,General Biomedical,True
7,7,Allura Xper FD10,Allura Xper FD10,,exact,5323.0,Philips,Cath Lab / Angio,True
8,8,Cardio MD,Cardio MD,,exact,2737.0,Philips,Nuclear Medicine,True
9,9,3100A - Digitrak Plus 24 Holter,Digitrak Plus,0.8,llm,,Philips,,False
10,10,860322 - Digitrak Xt Holter Recorder,Digitrak XT,0.9,llm,745581.0,Philips,General Biomedical,False
11,11,OP216FL - Outpatient II,Out Patient II,0.9,llm,792837.0,Philips,Patient Care and Exam,False
12,12,UV502 - UV Light,UV502,1.0,llm,768007.0,Philips,Surgery,False
13,13,UV503 - UV Light,UV503,1.0,llm,800041.0,Philips,General Biomedical,False
14,14,865240 - Intellivue MX800,Intellivue MX800,0.95,llm,769669.0,Philips,Patient Monitoring Systems,False
15,15,865241 - Intellivue MX700,Intellivue MX700,0.95,llm,763639.0,Philips,Patient Monitoring Systems,False
16,16,866062 - Intellivue MX450,Intellivue MX450,0.95,llm,791587.0,Philips,Patient Monitoring Systems,False
17,17,866064 - Intellivue MX500,Intellivue MX500,0.95,llm,798326.0,Philips,,False
18,18,866066 - Intellivue MX550,Intellivue MX550,0.95,llm,763640.0,Philips,Patient Monitoring Systems,False
19,19,M8002A - Intellivue MP30,IntelliVue MP30,0.95,llm,11900.0,Philips,Patient Monitoring Systems,False
20,20,M8004A - Intellivue MP50,IntelliVue MP50,0.95,llm,11902.0,Philips,Patient Monitoring Systems,False
21,21,866424 - PIICix - Intellivue Information Center IX,IntelliVue Information Center,0.8,llm,755308.0,Philips,Processor/Imager,False
22,22,866074 - Avalon Cl Basestation,Avalon CL,0.8,llm,764177.0,Philips,Patient Monitoring Systems,False
23,23,M2703A - Avalon FM30,Avalon FM30,0.95,llm,750432.0,Philips,Patient Monitoring Systems,False
24,24,M2705A - Avalon Fm50,Avalon FM50,0.95,llm,753316.0,Philips,Patient Monitoring Systems,False
25,25,866185  - Expression MR400,MR400,0.8,llm,768682.0,Philips,Patient Monitoring Systems,False
26,26,M2601A - Tele Transmitter,M2601A,0.95,llm,737250.0,Philips,Patient Monitoring Systems,False
27,27,865039 - M3002A - Intellivue Multi Measurement Server X2,M3002A,0.95,llm,755090.0,Philips,Patient Monitoring Systems,False
28,28,867030 - Intellivue X3,Intellivue X3,0.95,llm,798325.0,Philips,Hardware,False
29,29,M8105A - Intellivue MP5,IntelliVue MP5,0.95,llm,747022.0,Philips,Patient Monitoring Systems,False
30,30,M8105AT - Intellivue MP5T,IntelliVue MP5T,0.95,llm,755104.0,Philips,Patient Monitoring Systems,False
31,31,863060 - Suresigns VS1,SureSigns VS1,0.95,llm,13829.0,Philips,Patient Monitoring Systems,False
32,32,863069 - Suresigns VS3,SureSigns VS3,0.95,llm,741442.0,Philips,Patient Monitoring Systems,False
33,33,863283 - Suresigns VS4,SureSigns VS4,0.95,llm,763637.0,Philips,Patient Monitoring Systems,False
34,34,863380 - EarlyVue VS30,EarlyVue VS30,0.95,llm,794420.0,Philips,Patient Monitoring Systems,False
35,35,"M3163-60018 - 19"" Touch Flat Panel Display",M3163,0.9,llm,792406.0,Philips,Patient Monitoring Systems,False
36,36,ITS3171A - Access Point Controller,ITS3171A,0.95,llm,767520.0,Philips,Patient Monitoring Systems,False
37,37,ITS4846A - Remote Access Point,ITS4846A,0.95,llm,791583.0,Philips,Patient Monitoring Systems,False
38,38,M4844A - Access Point Sync Unit,M4844A,0.95,llm,767519.0,Philips,Patient Monitoring Systems,False
39,39,M3154A - Large Database Server,M3154A,0.95,llm,755096.0,Philips,Patient Monitoring Systems,False
40,40,M1019A - G5 Anesthetic Gas Monitor,M1019A,0.95,llm,792416.0,Philips,Patient Monitoring Systems,False
41,41,862187 - M3014A Capnography Measurement Server Extension,M3014A,0.95,llm,11738.0,Philips,Patient Monitoring Systems,False
42,42,862393 - M3015A Microstream Measurement Server Extension,M3015A,0.95,llm,11739.0,Philips,Patient Monitoring Systems,False
43,43,867041 - Microstream CO2 Extension Module,Microstream CO2 Extension,0.9,llm,798324.0,Philips,General Biomedical,False
44,44,M1006A,M1006B,0.9,llm,741845.0,Philips,Patient Monitoring Systems,False
45,45,862111 - M3012A Intellivue Measurement Server Extensions,M3012A,0.95,llm,753386.0,Philips,Patient Monitoring Systems,False
46,46,862442 - M3001A Intellivue MMS,M3001A,0.95,llm,741729.0,Philips,Patient Monitoring Systems,False
47,47,867036 - IntelliVue MMX,Intellivue MMX,0.95,llm,798323.0,Philips,General Biomedical,False
48,48,862120 - M3176C USB Recorder,M3176C,0.95,llm,742298.0,Philips,General Biomedical,False
49,49,"M1276A - Module Rack, Recorder",M1276A,0.95,llm,739952.0,Philips,General Biomedical,False
50,50,M8048A - 8 Slot Module Rack With MMS Mount,M8048A,0.95,llm,741730.0,Philips,Patient Monitoring Systems,False
51,51,722226 - Azurion 7 B20 Biplane System,Azurion 7 B20,0.9,llm,793191.0,Philips,Cath Lab / Angio,False
52,52,M1106B - Cms Keypad,M1106B,0.95,llm,743269.0,Philips,General Biomedical,False
53,53,300000437313 - IVUS SyncVision,SyncVision,0.9,llm,797967.0,Philips,Surgery,False
54,54,300001374583 - IVUS Ultrasound - Intrasight Workstation,IntraSight,0.8,llm,792088.0,Philips,Surgery,False
55,55,"410-3600.05 IVUS S5i - Cpu, Core, U/S Imaging System",Volcano Core s5i,0.85,llm,802967.0,Philips,Surgery,False
56,56,797403 - Intrasight Isolation Transformer,IntraSight,0.8,llm,792088.0,Philips,Surgery,False
57,57,797406 - Syncvision System Isolation Transformer,SyncVision,0.8,llm,797967.0,Philips,Surgery,False
58,58,1033544 - V60,Respironics V60,0.95,llm,790926.0,Philips,Respiratory,False
59,59,300000467271 - Syncvision Workstation V2.2,SyncVision,0.9,llm,797967.0,Philips,Surgery,False
60,60,CA-3000 - Cough Assist,,0.0,no_match,,Philips,,False
61,61,489805700069 - Aten Cs84U 4-Port Ps/2-Usb Vga Kvm Switch,,0.0,no_match,,Philips,,False
62,62,9898057000096 - Video Splitter,,0.0,no_match,,Philips,,False
63,63,M1330A - Doppler,,0.0,no_match,,Philips,,False
64,64,"170S8FB/27 - 17"" Flat Panel Display",,0.0,no_match,,Philips,,False
65,65,"19B1CB/27 - 19"" Flat Panel LCD",,0.0,no_match,,Philips,,False
66,66,"19B4LPCB/27 - Flat Panel Lcd, 19""",,0.0,no_match,,Philips,,False
67,67,"19S1SB/27 - Brilliance 19"" Lcd",,0.0,no_match,,Philips,,False
68,68,"225B2CB/27 - Monitor, 22"" Lcd, Widescreen",,0.0,no_match,,Philips,,False
69,69,"453564053941 - 19"" Lcd Display, Touch",,0.0,no_match,,Philips,,False
70,70,"453564180721 - 19"" Flat Panel Display",,0.0,no_match,,Philips,,False
71,71,"453564348851 - Display, 24'' Non-Touch Screen (Elo)",,0.0,no_match,,Philips,,False
72,72,"453564348851 E936475 - Display, Physiologic, 24"" Non-Touch",,0.0,no_match,,Philips,,False
73,73,"ET1929LM - 19"" Lcd Touch",,0.0,no_match,,Philips,,False
74,74,"ET2401L - 24"" Desktop Touchmonitor",,0.0,no_match,,Philips,,False
75,75,"ET2412 - 24"" Widescreen Lcd, Touch",,0.0,no_match,,Philips,,False
76,76,453564681011 - X3/MX100 Dock,,0.0,no_match,,Philips,,False
77,77,"989803157511 - Dual Docking Station, Holter",,0.0,no_match,,Philips,,False
78,78,0152042 - Halogen Bright Spot,,0.0,no_match,,Philips,,False
79,79,1097A - AIM Led,,0.0,no_match,,Philips,,False
80,80,"313020 - Light, Ultraviolet",,0.0,no_match,,Philips,,False
81,81,16102,,0.0,no_match,,Philips,,False
82,82,450000,,0.0,no_match,,Philips,,False
83,83,960212,,0.0,no_match,,Philips,,False
84,84,SELEDW - Super Exam Led Wall Model,,0.0,no_match,,Philips,,False
85,85,ALEDSC - Aim LED,,0.0,no_match,,Philips,,False
86,86,31602 - UV Light,,0.0,no_match,,Philips,,False
87,87,31603 - UV Light,,0.0,no_match,,Philips,,False
88,88,866060 - Intellivue MX400,,0.0,no_match,,Philips,,False
89,89,866471 - IntelliVue MX750,,0.0,no_match,,Philips,,False
90,90,7600 NICO2 - Co2/Spo2/C.O.,,0.0,no_match,,Philips,,False
91,91,M2702A - Avalon Fm20,,0.0,no_match,,Philips,,False
92,92,865214 - Invivo Expression,,0.0,no_match,,Philips,,False
93,93,865351 - Intellivue MX40,,0.0,no_match,,Philips,,False
94,94,M2720A - Avalon Fetal Telemetry,,0.0,no_match,,Philips,,False
95,95,863276 - Suresigns VSi,,0.0,no_match,,Philips,,False
96,96,1095060 - Innospire Essence Compressor,,0.0,no_match,,Philips,,False
97,97,ITS4843C - Access Point,,0.0,no_match,,Philips,,False
98,98,ITS4843D - Wireless Access Point,,0.0,no_match,,Philips,,False
99,99,ITS4844A - Access Point Sync Unit,,0.0,no_match,,Philips,,False
100,100,ITS4846B - Remote Access Point,,0.0,no_match,,Philips,,False
101,101,"78581B - Carenet Controller, Scc",,0.0,no_match,,Philips,,False
102,102,PD-6512/AC/M/PMS - 12 Port P. O. Ethernet,,0.0,no_match,,Philips,,False
103,103,"866389 - Server, Piicix, Primary Plus Physio Vm'S",,0.0,no_match,,Philips,,False
104,104,M1381E - File Server Obtv,,0.0,no_match,,Philips,,False
105,105,NPort 5610-16 - Moxa Serial Port Servers,,0.0,no_match,,Philips,,False
106,106,WS-C2960+24TC-S VOL2 - Switch,,0.0,no_match,,Philips,,False
107,107,1041725 - BiliTx,,0.0,no_match,,Philips,,False
108,108,866173 - Intellivue G7M,,0.0,no_match,,Philips,,False
109,109,865377 - M3015B Microstream Measurement Server Extension,,0.0,no_match,,Philips,,False
110,110,867039 - Hemodynamic Extension Module,,0.0,no_match,,Philips,,False
111,111,865383 - IntelliVue NMT Module,,0.0,no_match,,Philips,,False
112,112,1028772 - Focus Bipap Vent System,,0.0,no_match,,Philips,,False
113,113,332003 - Bipap S/T-D Unit,,0.0,no_match,,Philips,,False
114,114,332202 - Bipap S Unit,,0.0,no_match,,Philips,,False
115,115,552009 - Bipap Unit,,0.0,no_match,,Philips,,False
116,116,BIPAP S -,,0.0,no_match,,Philips,,False
117,117,865122 - M8023A X2/Mp2 External Power Supply,,0.0,no_match,,Philips,,False
118,118,M1116C,,0.0,no_match,,Philips,,False
119,119,453564187451 - 4 Slot Module Rack w/MMS Mount,,0.0,no_match,,Philips,,False
120,120,866468 - FMX-4,,0.0,no_match,,Philips,,False
121,121,FMV-4,,0.0,no_match,,Philips,,False
122,122,722224 - Azurion 7 M20 Single Plane System,,0.0,no_match,,Philips,,False
123,123,865244 - Remote Keypad,,0.0,no_match,,Philips,,False
124,124,M1106C - Cms Keypad,,0.0,no_match,,Philips,,False
125,125,UroNav MRI Fusion System,,0.0,no_match,,Philips,,False
126,126,1138747 - V60 Plus,,0.0,no_match,,Philips,,False
127,127,459801632871 - Interventional Workstation (Iws),,0.0,no_match,,Philips,,False
0,0,Cobas z 480 - Cobas 4800 System,Cobas z 480,0.8,llm,795218.0,Roche Diagnostics,General Laboratory,False
1,1,Urisys 1100 - Urisys 1100,URISYS 1100,0.95,llm,755153.0,Roche Diagnostics,General Laboratory,False
2,2,Urisys 1800 - Urisys 1800,URISYS 1800,0.95,llm,8551.0,Roche Diagnostics,General Laboratory,False
3,3,04837975001 - Coaguchek Xs,CoaguChek XS,0.9,llm,8534.0,Roche Diagnostics,General Laboratory,False
4,4,05060303001 - Accu-Chek Inform II,ACCU-CHEK Inform II,0.95,llm,800645.0,Roche Diagnostics,Chemistry,False
5,5,Accucheck Inform - Accucheck Inform,ACCU-CHEK Inform,0.9,llm,10449.0,Roche Diagnostics,Chemistry,False
6,6,Cobas 5800,,0.0,no_match,,Roche Diagnostics,,False
7,7,04680421003 - Accu-Chek Performa,,0.0,no_match,,Roche Diagnostics,,False
0,0,ThinkCenter M720q - Thinkcenter M720Q Workstation,,0.0,no_match,,Lenovo,,False
1,1,ThinkCenter M720s - Thinkcenter M720S Workstation,,0.0,no_match,,Lenovo,,False
0,0,185007 / 00 - Microlab Star Liquid Handling System,MICROLAB STAR,0.9,llm,735471.0,Hamilton Robotics,Chemistry,False
0,0,TIMS 2000 Dicom System,TIMS 2000,0.9,llm,756060.0,Foresight Imaging,Hardware,False
0,0,130-500 - Pulmonex Xenon System,,0.9,no_match,,Atomic Force Microscopes (AFM),,False
1,1,130-502 - Pulmonex Xenon System,,0.9,no_match,,Atomic Force Microscopes (AFM),,False
0,0,Afinion AS100,Afinion AS100,,exact,769481.0,Alere,General Laboratory,True
1,1,EQ002001 - Alere I,,0.0,no_match,,Alere,,False
2,2,Cholestech LDX - Lipid Analyzer,,0.0,no_match,,Alere,,False
3,3,BTP-L560M - Printer,,0.0,no_match,,Alere,,False
0,0,FilmArray Torch - Filmarray Torch,FilmArray Torch,0.9,llm,794733.0,BioFire,Molecular,False
0,0,GX4XES1Y - GeneXpert Xpress,GeneXpert Xpress,0.9,llm,795642.0,Cepheid,Molecular,False
1,1,I8080A1Y - GeneXpert Infinity Systems,GeneXpert Infinity,0.85,llm,755933.0,Cepheid,Molecular,False
0,0,Veritor Plus - Bd Veritor Plus Covid-19 Rapid Test Analyzer,Veritor Plus,0.95,llm,795060.0,Becton Dickinson,General Laboratory,False
1,1,660517 - Accuri C6 Plus,Accuri C6 Plus,0.95,llm,767090.0,Becton Dickinson,Hematology,False
2,2,"440480 - Probe-Tec,Heat,Prime,Warm",ProbeTec ET,0.8,llm,655.0,Becton Dickinson,General Laboratory,False
3,3,"440483 - Probe-Tec Et,Heater,Lysis",ProbeTec ET,0.85,llm,655.0,Becton Dickinson,General Laboratory,False
4,4,"51 - Mixing Device, Lab",51-II,0.7,llm,747162.0,Becton Dickinson,General Laboratory,False
5,5,MAGTEX - Magnetic Stirrer,,0.0,no_match,,Becton Dickinson,,False
6,6,"445882 - Hp Laserjet 1300, Q1334A",,0.0,no_match,,Becton Dickinson,,False
7,7,6000-00-00 Arctic Sun Stat,,0.0,no_match,,Becton Dickinson,,False
0,0,MDS600EL,MDS600EL,,exact,792946.0,Medline,"Beds, Medical Furniture and Patient Transport",True
1,1,HCSMD400,HCSMD400,,exact,799000.0,Medline,Respiratory,True
2,2,MDR440FD,MDR440FD,,exact,797370.0,Medline,General Laboratory,True
3,3,MDR1000HR,MDR1000HR,,exact,759736.0,Medline,General Laboratory,True
4,4,HCS7000 - Vac-Assist,HCS7000,0.9,llm,743054.0,Medline,Respiratory,False
5,5,MDS600INT2 - Hemo Force,Hemo-Force II MDS600INT2,0.95,llm,799950.0,Medline,Infusion Pumps,False
6,6,HCSM70B - Hcsm70B Fingertip Pulse Oximeter,HCSM 70B,0.95,llm,799724.0,Medline,Patient Monitoring Systems,False
7,7,HCS70004 - Aeromist Compact Nebulizer Compressor,HCS7000,0.7,llm,743054.0,Medline,Respiratory,False
8,8,"MDS9407LF - Sphygmo, Manual",MDS9407,0.9,llm,802558.0,Medline,Patient Care and Exam,False
9,9,MSCWARMER12S - Readybath Warmer 12 Slot,MSCEUWARMER12S,0.8,llm,768644.0,Medline,General Biomedical,False
10,10,120 Mini Urine Analyzer,,0.0,no_match,,Medline,,False
11,11,MDS700EL,,0.0,no_match,,Medline,,False
12,12,HCSM70S - Hcsm70S Fingertip Pulse Oximeter,,0.0,no_match,,Medline,,False
13,13,"740 - Monitor, Vital Signs",,0.0,no_match,,Medline,,False
14,14,MDR500HR,,0.0,no_match,,Medline,,False
15,15,MDR500PHY - Digital Scale,,0.0,no_match,,Medline,,False
16,16,MDS1001,,0.0,no_match,,Medline,,False
17,17,MDS2001,,0.0,no_match,,Medline,,False
18,18,MDS3003 - Digital Wrist Blood Pressure Monitor,,0.0,no_match,,Medline,,False
19,19,MDS4001 - Digital Blood Pressure Monitor,,0.0,no_match,,Medline,,False
20,20,10-140MHSE - 10-140Mhse Intelligent Warmer,,0.0,no_match,,Medline,,False
21,21,MSCWARMER24A - Readybath Warmer 24 Slot,,0.0,no_match,,Medline,,False
22,22,MSCWARMER24S - Readybath Warmer 24 Slot,,0.0,no_match,,Medline,,False
23,23,MSCWARMER28S - Readybath Warmer 28 Slot,,0.0,no_match,,Medline,,False
0,0,418021 - Chemstrip Urine Analyzer,,0.0,no_match,,Boehringer Mannheim,,False
1,1,"7700 - Regulator, Suction",,0.0,no_match,,Boehringer Mannheim,,False
0,0,OM25-ME - Maxo2,OM-25ME,0.9,llm,11726.0,Maxtec,Patient Monitoring Systems,False
1,1,P211P03 - Optiventuri,Max Venturi,0.7,llm,767652.0,Maxtec,Patient Monitoring Systems,False
2,2,R207P01 - O2 Analyzer,,0.0,no_match,,Maxtec,,False
3,3,R218P12 - Handi+ Oxygen Analyzer,,0.0,no_match,,Maxtec,,False
4,4,R221P11 - UltraMax O2,,0.0,no_match,,Maxtec,,False
5,5,R223P08 - Maxflo2 Mini,,0.0,no_match,,Maxtec,,False
0,0,8109371 - At235H Clinical Tympanometer,AT235h,0.95,llm,9086.0,Interacoustics,Patient Care and Exam,False
1,1,Aqua Stim,,0.0,no_match,,Interacoustics,,False
0,0,TympStar V1 - Tympstar V1,GSI TympStar,0.8,llm,746145.0,Grason-Stadler (GSI),Patient Care and Exam,False
1,1,8107523 - Audiostar Pro,AudioStar Pro,0.9,llm,764766.0,Grason-Stadler (GSI),Patient Care and Exam,False
2,2,GSI 61 - 2 Ch Audiometer +Earpiece,GSI 61,0.95,llm,9066.0,Grason-Stadler (GSI),Patient Care and Exam,False
0,0,IPV-1 - Intrapulmonary Ventilator,IPV-1,0.95,llm,765365.0,Percussionaire Corporation,Respiratory,False
1,1,IPV-1C - Intrapulmonary Ventilator,IPV-1,0.85,llm,765365.0,Percussionaire Corporation,Respiratory,False
0,0,A120 - Manoscan HRM,,,no_match,,Given Imaging,,False
1,1,A200 - Manometry Impedance Module,,,no_match,,Given Imaging,,False
2,2,Manoscan 360 Modular Cart,,,no_match,,Given Imaging,,False
3,3,FGS-0450 - Bravo Ph Recorder,,,no_match,,Given Imaging,,False
4,4,FGS-0634 - Bravo Ph Recorder,,,no_match,,Given Imaging,,False
0,0,Versa HD,Versa HD,,exact,768948.0,Elekta  ,Radiation Therapy,True
1,1,1504204 - Active Breathing Coordinator,,1.0,no_match,,Elekta  ,,False
0,0,Koko PX3000,,0.0,no_match,,nSPIRE Health,,False
1,1,MARK 8 - Wright Respirometer,,0.0,no_match,,nSPIRE Health,,False
2,2,3 Liter Calibration Syringe,,0.0,no_match,,nSPIRE Health,,False
0,0,VIT-91510 - 9100 VitaloLAB,,0.0,no_match,,Morgan Scientific,,False
1,1,VIT-91610 - 9100 VitaloQUB,,0.0,no_match,,Morgan Scientific,,False
2,2,VIT-77957 - 6800 Pneumotrac Portable Spirometer,,0.0,no_match,,Morgan Scientific,,False
3,3,2040 - 3L Precision Syringe,,0.0,no_match,,Morgan Scientific,,False
0,0,Embla NDx/SDx - Brain Monitor Base Unit,XLTEK Brain Monitor,0.7,llm,754001.0,Natus,Patient Monitoring Systems,False
1,1,842-695400 - Ultrapro S100 Windows 10 Laptop Pc,Ultra Pro S100,0.8,llm,760698.0,Natus,General Biomedical,False
2,2,515-015300 - Edx Base Unit,Nicolet EDX,0.9,llm,792082.0,Natus,General Biomedical,False
3,3,842-689500 REV 06 - Edx Stim Control Panel,Nicolet EDX,0.8,llm,792082.0,Natus,General Biomedical,False
4,4,9033C0731 - Emg Amplifier,Monitor EMG,0.6,llm,757114.0,Natus,General Biomedical,False
5,5,9033G0704 - Ultrapro S100,Ultra Pro S100,0.95,llm,760698.0,Natus,General Biomedical,False
6,6,982A0594 - Ultrapro S100,Ultra Pro S100,0.95,llm,760698.0,Natus,General Biomedical,False
7,7,1077 Madsen AccuScreen,,0.0,no_match,,Natus,,False
8,8,LC102-9,,0.0,no_match,,Natus,,False
9,9,200R - Elite Model Handheld Dopp,,0.0,no_match,,Natus,,False
10,10,IMEX Free Dop,,0.0,no_match,,Natus,,False
11,11,PocketDop 2,,0.0,no_match,,Natus,,False
12,12,Elite 200,,0.0,no_match,,Natus,,False
13,13,28066,,0.0,no_match,,Natus,,False
14,14,014162 - Natus Quantum Pin Box 1-64,,0.0,no_match,,Natus,,False
15,15,014163 - Natus Quantum Pin Box 65-128,,0.0,no_match,,Natus,,False
16,16,014164 - Natus Quantum Pin Box 129-192,,0.0,no_match,,Natus,,False
17,17,014165 - Natus Quantum Pin Box 193-256,,0.0,no_match,,Natus,,False
18,18,016867 - Quantum Main Breakout Box,,0.0,no_match,,Natus,,False
19,19,"016868 - Quantum Secondary Breakout Box (""B"")",,0.0,no_match,,Natus,,False
20,20,021911 - Natus Headbox Amplifier,,0.0,no_match,,Natus,,False
21,21,515-015100 REV 15 - 2 Channel Amplifier,,0.0,no_match,,Natus,,False
22,22,515-016100 REV 14 - 5 Channel Amplifier,,0.0,no_match,,Natus,,False
23,23,016862 - Emu40Ex Base Unit,,0.0,no_match,,Natus,,False
24,24,Sonara TCD Machine,,0.0,no_match,,Natus,,False
25,25,982A0558 - Nicolet Cortical Stimulator,,0.0,no_match,,Natus,,False
26,26,10440 - Natus Photic Stimulator,,0.0,no_match,,Natus,,False
0,0,I400 - Titmus I400 Vision Tester,,0.0,no_match,,Honeywell,,False
1,1,Titmus 2A Vision Tester,,0.0,no_match,,Honeywell,,False
2,2,Titmus V2 Vision Screener - Titmus V2 Vision Screener,,0.0,no_match,,Honeywell,,False
0,0,Optec 5000P,Optec 5000,0.9,llm,755328.0,Stereo Optical Company ,Optometry,False
0,0,CC Breathalyzer,Alcomonitor CC,0.8,llm,755662.0,"Intoximeters, Inc",General Laboratory,False
1,1,RBT IV - Alco-Sensor Iv,Alco-Sensor IV,0.9,llm,755047.0,"Intoximeters, Inc",General Laboratory,False
0,0,Accustrip URS-10 - Accustrip Urs Reader,Accustrip URS,0.9,llm,792619.0,Jant Pharmacal,,False
0,0,000201001 - ROTEM delta,,0.0,no_match,,Werfen Group,,False
0,0,Vibracare G5,G5 Vibracare,0.9,llm,752054.0,General Physiotherapy,General Biomedical,False
0,0,3008-0031-6801 - Hemopoint H2 Hemoglobin Meter,,1.0,no_match,,EKF Diagnostics,,False
0,0,1177-8150-000 - Tec 850 ISO,,0.0,no_match,,GE Healthcare,,False
1,1,1177-9850-ISO - Tec 850 Isoflurane Vaporizer,,0.0,no_match,,GE Healthcare,,False
2,2,1009-9050-000 - Avance CS2,,0.0,no_match,,GE Healthcare,,False
3,3,1012-9650-000 - Carestation 650,,0.0,no_match,,GE Healthcare,,False
4,4,"5323918-7 - Cart, Ultrasound",,0.0,no_match,,GE Healthcare,,False
5,5,H48722AM - Vivid Iq Generic Cart,,0.0,no_match,,GE Healthcare,,False
6,6,H48892LW - Venue 50 Docking Cart,,0.0,no_match,,GE Healthcare,,False
7,7,H48952AE - Vivid Iq Deluxe Cart,,0.0,no_match,,GE Healthcare,,False
8,8,"WHITE - CART, VIDEO",,0.0,no_match,,GE Healthcare,,False
9,9,"2033852-002 - Router, Ieb, Video",,0.0,no_match,,GE Healthcare,,False
10,10,"5148720-3 - Physiologic Display, Eizo Smd-19100G 19"" B/W Lcd",,0.0,no_match,,GE Healthcare,,False
11,11,2024315-001 - T2100ST,,0.0,no_match,,GE Healthcare,,False
12,12,2097357-002 - T2100-ST2,,0.0,no_match,,GE Healthcare,,False
13,13,2082844-002 - Giraffe Carestation,,0.0,no_match,,GE Healthcare,,False
